station_name,poi_name,category,latitude,longitude
#00055-SCHAARFEN ECK,Comptoir Bohème,Restaurant,49.58376,6.114306
#00055-SCHAARFEN ECK,FoodRiders,Burger Joint,49.583925,6.113457
#00055-SCHAARFEN ECK,Lux-cloche d'or,Restaurant,49.582798,6.125131
#00055-SCHAARFEN ECK,De Chalet,Restaurant,49.58252,6.122726
#00055-SCHAARFEN ECK,Bubblies,Coffee Shop,49.585906,6.118428
#00055-SCHAARFEN ECK,Patin d'Or,French Restaurant,49.57677,6.107485
#00055-SCHAARFEN ECK,Dolce Salato,Italian Restaurant,49.583143,6.123254
#00055-SCHAARFEN ECK,Namur,Pastry Shop,49.583072,6.123589
#00055-SCHAARFEN ECK,My Line,Satay Restaurant,49.583072,6.123589
#00055-SCHAARFEN ECK,Victorine,Southern Food Restaurant,49.582937,6.123757
#00055-SCHAARFEN ECK,Orient X,Kebab Restaurant,49.583197,6.123761
#00055-SCHAARFEN ECK,Sushi Shop,Sushi Restaurant,49.586172,6.119299
#00055-SCHAARFEN ECK,Pokawa,Hawaiian Restaurant,49.583496,6.124115
#00055-SCHAARFEN ECK,Les Comptoirs Du Goût,Restaurant,49.582616,6.124921
#00055-SCHAARFEN ECK,Bubbley’s,Restaurant,49.582852,6.124736
#00055-SCHAARFEN ECK,Restaurant Divino,Wine Bar,49.587497,6.117434
#00055-SCHAARFEN ECK,Score,Restaurant,49.57302,6.111162
#00055-SCHAARFEN ECK,In Vivo,Diner,49.588095,6.118876
#00055-SCHAARFEN ECK,Restaurant La Duchessa,Pizzeria,49.573159,6.109788
#00055-SCHAARFEN ECK,Primavera Centre Commercial,Deli,49.588128,6.120366
#00055-SCHAARFEN ECK,Restaurant La Duchessa,Italian Restaurant,49.573033,6.109616
#00028-CHARLY'S GARE,Himalaya,Indian Restaurant,49.614016,6.119007
#00028-CHARLY'S GARE,Rock Solid,Bar,49.611443,6.127457
#00028-CHARLY'S GARE,Ladurée,Dessert Shop,49.611446,6.12789
#00028-CHARLY'S GARE,Oberweis,Bakery,49.612034,6.131314
#00028-CHARLY'S GARE,Ambrosia,Greek Restaurant,49.610106,6.129228
#00028-CHARLY'S GARE,Mamacita,Bar,49.613332,6.128825
#00028-CHARLY'S GARE,Brasserie Schuman,Cocktail Bar,49.617316,6.126603
#00028-CHARLY'S GARE,De Gudde Wëllen Terrasse (Corniche),Concert Hall,49.609364,6.13365
#00028-CHARLY'S GARE,Vis-à-Vis,Bar,49.613122,6.129633
#00028-CHARLY'S GARE,Caffè Torino - Luxembourg,Italian Restaurant,49.612536,6.128285
#00028-CHARLY'S GARE,Il Punto,Pizzeria,49.612312,6.126923
#00028-CHARLY'S GARE,Bazaar,Bar,49.610225,6.131815
#00028-CHARLY'S GARE,Bella Ciao,Italian Restaurant,49.61089,6.128774
#00028-CHARLY'S GARE,Urban Bar,Bar,49.611566,6.132552
#00028-CHARLY'S GARE,Madeira Stuff,Café,49.615592,6.131482
#00028-CHARLY'S GARE,Interview,Bar,49.611644,6.126988
#00028-CHARLY'S GARE,Café des Tramways,Bar,49.620395,6.119274
#00028-CHARLY'S GARE,Ready Coffee Shop,Coffee Shop,49.620102,6.124778
#00028-CHARLY'S GARE,Barrels,Wine Bar,49.617507,6.122757
#00028-CHARLY'S GARE,Essenza - Restaurant,Italian Restaurant,49.611512,6.132948
#00028-CHARLY'S GARE,L'Osteria,Trattoria,49.610977,6.13077
#00028-CHARLY'S GARE,Kaempff-Kohler,French Restaurant,49.610962,6.130241
#00028-CHARLY'S GARE,Go Ten,Cocktail Bar,49.611066,6.132299
#00028-CHARLY'S GARE,Dean & David,Salad Restaurant,49.609824,6.129469
#00028-CHARLY'S GARE,Scott's Pub,Pub,49.608575,6.136053
#00028-CHARLY'S GARE,Mesa Verde,Vegan and Vegetarian Restaurant,49.609035,6.133513
#00028-CHARLY'S GARE,Qosqo,Latin American Restaurant,49.611191,6.128754
#00028-CHARLY'S GARE,Oscar's Bar,Pub,49.608599,6.136242
#00028-CHARLY'S GARE,Ennert de Steiler,Pub,49.611269,6.133906
#00028-CHARLY'S GARE,Rocas,Pub,49.613326,6.129598
#00028-CHARLY'S GARE,Gruppetto Café,Café,49.609867,6.128979
#00028-CHARLY'S GARE,Chiggeri,French Restaurant,49.612426,6.132358
#00028-CHARLY'S GARE,Batucada,Brazilian Restaurant,49.608301,6.132238
#00028-CHARLY'S GARE,Vinoteca,Wine Bar,49.611622,6.134232
#00028-CHARLY'S GARE,Siegfried Von Westeschgaart,Brewery,49.618231,6.124372
#00028-CHARLY'S GARE,Indie's,Bar,49.608391,6.132126
#00028-CHARLY'S GARE,Chiche,Lebanese Restaurant,49.618779,6.123362
#00028-CHARLY'S GARE,Chique-o-Latte,Café,49.613321,6.127089
#00028-CHARLY'S GARE,Updown bar,Bar,49.60865,6.135412
#00028-CHARLY'S GARE,Bananas,Café,49.611065,6.128583
#00028-CHARLY'S GARE,Brasserie Abtei,Brasserie,49.6106543476183,6.136578565051698
#00028-CHARLY'S GARE,Brasserie du Cercle,Fast Food Restaurant,49.611582,6.129798
#00028-CHARLY'S GARE,Porta Nova,Italian Restaurant,49.616875,6.121465
#00028-CHARLY'S GARE,Cafe Veneziano,Coffee Shop,49.611049,6.129695
#00028-CHARLY'S GARE,Pop/Up,Comfort Food Restaurant,49.612146,6.129558
#00028-CHARLY'S GARE,Bonne Nouvelle,Wine Bar,49.612489,6.123661
#00028-CHARLY'S GARE,Shamrock,Pub,49.611707,6.126253
#00028-CHARLY'S GARE,Termeh Sandwiche,Sandwich Spot,49.612399,6.126949
#00028-CHARLY'S GARE,La Baraque,Belgian Restaurant,49.611882,6.126911
#00028-CHARLY'S GARE,La Piazza,Restaurant,49.610393,6.129855
#00134-STADE HENRI-DUNANT,Tandoori Restaurant,Indian Restaurant,49.645152,6.128389
#00134-STADE HENRI-DUNANT,Memphis Coffee Beggen,American Restaurant,49.645808,6.12823
#00134-STADE HENRI-DUNANT,Matbah Kebab & Grillades,Turkish Restaurant,49.649101,6.127959
#00134-STADE HENRI-DUNANT,Quick,Burger Joint,49.650954,6.127403
#00134-STADE HENRI-DUNANT,Pizza Hut,Pizzeria,49.64502,6.128991
#00134-STADE HENRI-DUNANT,Vip Lounge Zeutzius,Bar,49.646622,6.129733
#00134-STADE HENRI-DUNANT,Culinaris,Caterer,49.645434,6.128148
#00134-STADE HENRI-DUNANT,Taco's House,Taco Restaurant,49.644475,6.128794
#00134-STADE HENRI-DUNANT,L'Oro Nero,Italian Restaurant,49.645799,6.128569
#00134-STADE HENRI-DUNANT,Foodtechs SA,Restaurant,49.644475,6.128794
#00134-STADE HENRI-DUNANT,L'Hirondelle Royale,Chinese Restaurant,49.646868,6.127567
#00134-STADE HENRI-DUNANT,Syriously,Syrian Restaurant,49.644565,6.128682
#00134-STADE HENRI-DUNANT,Café Villa,Bar,49.643832,6.129049
#00134-STADE HENRI-DUNANT,Teppanyaki Japan,Japanese Restaurant,49.648999,6.127977
#00134-STADE HENRI-DUNANT,Beggen Rue du Pont Busarret,Burger Joint,49.649257,6.127547
#00134-STADE HENRI-DUNANT,Deliway,Sandwich Spot,49.647838,6.127015
#00134-STADE HENRI-DUNANT,Pizzeria Girassol,Pizzeria,49.643146,6.129793
#00134-STADE HENRI-DUNANT,Black Pearl,Bar,49.642161,6.129816
#00134-STADE HENRI-DUNANT,Café des Sports,Sports Bar,49.641092,6.130818
#00134-STADE HENRI-DUNANT,La Maison du Sultan,Moroccan Restaurant,49.64049,6.130583
#00134-STADE HENRI-DUNANT,La Lorraine,Restaurant,49.650554,6.125056
#00134-STADE HENRI-DUNANT,McDonald's,Fast Food Restaurant,49.65255,6.127276
#00134-STADE HENRI-DUNANT,Grillo,Burger Joint,49.652678,6.127882
#00134-STADE HENRI-DUNANT,La Ciocciara,Italian Restaurant,49.653319,6.127194
#00134-STADE HENRI-DUNANT,Panos Petrol Luxemburg Bereldange,Sandwich Spot,49.652682,6.125032
#00134-STADE HENRI-DUNANT,Deliway,Sandwich Spot,49.654088,6.127111
#00134-STADE HENRI-DUNANT,Wichtelstuff,Bar,49.6419,6.129812
#00045-AUBEPINES,Restaurant Schéiss Sàrl,Restaurant,49.612206,6.093174
#00045-AUBEPINES,Café Bel Air,Restaurant,49.612547,6.107383
#00045-AUBEPINES,La Feluca,Italian Restaurant,49.616114,6.108851
#00045-AUBEPINES,Bel Canto,Pizzeria,49.610972,6.107265
#00045-AUBEPINES,Bonomeria - Gelateria Artigianale,Ice Cream Parlor,49.606897,6.105883
#00045-AUBEPINES,Antica Trattoria,Trattoria,49.606711,6.10688
#00045-AUBEPINES,Restaurant Chinese King,Chinese Restaurant,49.606056,6.103758
#00045-AUBEPINES,Tomo Sushi Bar,Sushi Restaurant,49.605067,6.09635
#00045-AUBEPINES,Restaurant Ambiente,Italian Restaurant,49.616269,6.098158
#00045-AUBEPINES,Wayoxi,Sushi Restaurant,49.605979,6.102324
#00045-AUBEPINES,Royal Bengal,Indian Restaurant,49.606022,6.105549
#00045-AUBEPINES,Confucius,Chinese Restaurant,49.616407,6.098423
#00045-AUBEPINES,Italienne,Italian Restaurant,49.6163,6.097574
#00045-AUBEPINES,Deliway,Sandwich Spot,49.616556,6.100426
#00045-AUBEPINES,Le Bistronome,Restaurant,49.616203,6.101741
#00045-AUBEPINES,Restaurant Scheiss Aux Arquebusiers,French Restaurant,49.612848,6.104822
#00045-AUBEPINES,Restaurant Annapurna III,Asian Restaurant,49.618713,6.097742
#00045-AUBEPINES,Kripa,Indian Restaurant,49.617441,6.097138
#00045-AUBEPINES,Royal Pub,Bar,49.617779,6.096936
#00045-AUBEPINES,Fonzi's,American Restaurant,49.618199,6.093679
#00045-AUBEPINES,Um Stamminet,Gastropub,49.605752,6.098888
#00045-AUBEPINES,Restaurant Kripa,Himalayan Restaurant,49.61871,6.097308
#00045-AUBEPINES,Deliway,Sandwich Spot,49.606006,6.101305
#00045-AUBEPINES,Restaurant du Centre Hospitalier de Luxembourg,Restaurant,49.618362,6.100965
#00045-AUBEPINES,Restaurant Le Chesnoy,Restaurant,49.618708,6.095233
#00045-AUBEPINES,Cafe Saint Hubert,Pub,49.605408,6.096581
#00045-AUBEPINES,Cafétériat du Centre Hospitalier de Luxembourg,Sandwich Spot,49.61841,6.10151
#00045-AUBEPINES,Tomo,Sushi Restaurant,49.60507,6.096784
#00045-AUBEPINES,Wayoxi Sushi-Bar,Japanese Restaurant,49.605967,6.102229
#00045-AUBEPINES,Lounge Cerri @ Luxembourg,Lounge,49.615378,6.107143
#00045-AUBEPINES,Bar National,Concert Hall,49.606175,6.104703
#00045-AUBEPINES,L'Atelier de Cuisine Bertrand,Deli,49.604735,6.094139
#00045-AUBEPINES,Café NoWHere,Bar,49.606034,6.105644
#00045-AUBEPINES,Théâtre National du Luxembourg,Music Venue,49.606152,6.104514
#00045-AUBEPINES,Breaktime Kebab House,Fast Food Restaurant,49.606013,6.105889
#00045-AUBEPINES,Panos Petrol Luxemburg Strassen,Sandwich Spot,49.618074,6.088584
#00045-AUBEPINES,Manzoku,Ramen Restaurant,49.606212,6.106673
#00045-AUBEPINES,Bugatti cafe,Bar,49.606417,6.107027
#00045-AUBEPINES,Restaurant Asian Savory,Chinese Restaurant,49.606121,6.106739
#00045-AUBEPINES,Pacha,Bar,49.606932,6.107808
#00045-AUBEPINES,Foodtruck,Fast Food Restaurant,49.620507,6.095071
#00045-AUBEPINES,New Confucius,Chinese Restaurant,49.616123,6.098231
#00045-AUBEPINES,Celog S.A R.L. - Bel Canto,Restaurant,49.611233,6.107269
#00045-AUBEPINES,"Venâncio, SARL",Restaurant,49.604735,6.094139
#00010-MÄRELER PARC,Hakii Belair,Whisky Bar,49.605898,6.110734
#00010-MÄRELER PARC,Himalaya,Indian Restaurant,49.614016,6.119007
#00010-MÄRELER PARC,Bonomeria - Gelateria Artigianale,Ice Cream Parlor,49.606897,6.105883
#00010-MÄRELER PARC,Café Bel Air,Restaurant,49.612547,6.107383
#00010-MÄRELER PARC,Antica Trattoria,Trattoria,49.606711,6.10688
#00010-MÄRELER PARC,Bel Canto,Pizzeria,49.610972,6.107265
#00010-MÄRELER PARC,Le Fin Gourmand,French Restaurant,49.605615,6.119614
#00010-MÄRELER PARC,Come à la Maison,Wine Bar,49.601572,6.119722
#00010-MÄRELER PARC,La Feluca,Italian Restaurant,49.616114,6.108851
#00010-MÄRELER PARC,Restaurant Chinese King,Chinese Restaurant,49.606056,6.103758
#00010-MÄRELER PARC,Pablito,Latin American Restaurant,49.609371,6.118879
#00010-MÄRELER PARC,Ci Siamo,Italian Restaurant,49.609947,6.118492
#00010-MÄRELER PARC,Thai Celadon,Thai Restaurant,49.610401,6.111171
#00010-MÄRELER PARC,Max + Moritz,Restaurant,49.609689,6.118922
#00010-MÄRELER PARC,Wayoxi,Sushi Restaurant,49.605979,6.102324
#00010-MÄRELER PARC,Bloom,Pizzeria,49.60542,6.120951
#00010-MÄRELER PARC,Brasserie Des Jardins,Belgian Restaurant,49.603265,6.103075
#00010-MÄRELER PARC,Peperoncino,Italian Restaurant,49.603956,6.113478
#00010-MÄRELER PARC,Fischer (P+R Bouillon),Sandwich Spot,49.60046,6.10722
#00010-MÄRELER PARC,Le Bistrot By Parc Belair,Bistro,49.607344,6.110247
#00010-MÄRELER PARC,Thailand,Thai Restaurant,49.610497,6.111178
#00010-MÄRELER PARC,Pacha,Bar,49.606932,6.107808
#00010-MÄRELER PARC,Takajo,Sushi Restaurant,49.611761,6.111861
#00010-MÄRELER PARC,Restaurant Asian Savory,Chinese Restaurant,49.606121,6.106739
#00010-MÄRELER PARC,Bugatti cafe,Bar,49.606417,6.107027
#00010-MÄRELER PARC,Breaktime Kebab House,Fast Food Restaurant,49.606013,6.105889
#00010-MÄRELER PARC,Le44,Sandwich Spot,49.60427,6.114727
#00010-MÄRELER PARC,Karadeniz,Fast Food Restaurant,49.609383,6.118974
#00010-MÄRELER PARC,Le Balmoral,American Restaurant,49.608209,6.119559
#00010-MÄRELER PARC,Blind Corner,Speakeasy,49.609482,6.119253
#00010-MÄRELER PARC,Fama,Italian Restaurant,49.603066,6.114256
#00010-MÄRELER PARC,FAMA Restaurant Pizzeria,Pizzeria,49.603033,6.114407
#00010-MÄRELER PARC,Mahi,Diner,49.608122,6.120105
#00010-MÄRELER PARC,Triangle,Real Estate Service,49.613716,6.112928
#00010-MÄRELER PARC,Bonds,Gastropub,49.603658,6.118354
#00010-MÄRELER PARC,Restaurant Scheiss Aux Arquebusiers,French Restaurant,49.612848,6.104822
#00010-MÄRELER PARC,Xin Zhi Heng Su Shi Wu,Sushi Restaurant,49.605306,6.120873
#00010-MÄRELER PARC,Le Diamant,Asian Restaurant,49.602379,6.116641
#00010-MÄRELER PARC,Restaurant Ryodo,Japanese Restaurant,49.602463,6.117303
#00010-MÄRELER PARC,Restaurant Le Diamant,Restaurant,49.602451,6.117208
#00010-MÄRELER PARC,Ming Dynasty,Chinese Restaurant,49.612063,6.120014
#00010-MÄRELER PARC,Roemeens Etentje,Diner,49.613259,6.119184
#00010-MÄRELER PARC,Deliway,Sandwich Spot,49.606006,6.101305
#00010-MÄRELER PARC,Le Bateau Ivre,Diner,49.608225,6.123804
#00010-MÄRELER PARC,Café Vitamine,Portuguese Restaurant,49.604869,6.121527
#00010-MÄRELER PARC,Hotel Bar York City,Hotel Bar,49.603503,6.120601
#00010-MÄRELER PARC,Lenelife,Vegan and Vegetarian Restaurant,49.607357,6.122697
#00010-MÄRELER PARC,Amalfi,Italian Restaurant,49.603698,6.120905
#00010-MÄRELER PARC,Alterego,Italian Restaurant,49.603755,6.120944
#00010-MÄRELER PARC,L'Atelier Windsor,French Restaurant,49.614016,6.119007
#00027-MERCIER,Bloom,Café,49.600786,6.127915
#00027-MERCIER,Partigiano,Italian Restaurant,49.601419,6.131283
#00027-MERCIER,Den Atelier,Concert Hall,49.598837,6.126075
#00027-MERCIER,Glacier Bargello,Ice Cream Parlor,49.604255,6.131911
#00027-MERCIER,Glow,Bakery,49.595933,6.141818
#00027-MERCIER,Everest,Indian Restaurant,49.603391,6.134954
#00027-MERCIER,Craft Corner,Bar,49.598345,6.137837
#00027-MERCIER,Picanha Plaza,Brazilian Restaurant,49.599304,6.137192
#00027-MERCIER,Paname,Bar,49.603519,6.130202
#00027-MERCIER,Restaurant Tibet,Himalayan Restaurant,49.604026,6.129682
#00027-MERCIER,Come à la Maison,Wine Bar,49.601572,6.119722
#00027-MERCIER,Charles Sandwiches,Breakfast Spot,49.604006,6.132002
#00027-MERCIER,Metropolitan,Cocktail Bar,49.603393,6.131672
#00027-MERCIER,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00027-MERCIER,Five Guys,Burger Joint,49.601885,6.133327
#00027-MERCIER,Que Pasa,Diner,49.602872,6.13538
#00027-MERCIER,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00027-MERCIER,Thai Snack,Asian Restaurant,49.603303,6.131783
#00027-MERCIER,Simply Thai,Italian Restaurant,49.599097,6.14215
#00027-MERCIER,L'Observatoire,Hotel Bar,49.605719,6.137744
#00027-MERCIER,Atelier Del Gusto,Italian Restaurant,49.594907,6.144405
#00027-MERCIER,Little Saigon,Vietnamese Restaurant,49.603127,6.134516
#00027-MERCIER,La Briscola,Restaurant,49.599553,6.131745
#00027-MERCIER,Brasserie Beaulieu,Bar,49.601087,6.139785
#00027-MERCIER,Restaurant Pizzeria Il Fragolino,Pizzeria,49.606361,6.137056
#00027-MERCIER,Le Quai Steffen,Bakery,49.600075,6.133827
#00027-MERCIER,The White Rose,Beer Garden,49.604418,6.130725
#00027-MERCIER,Foyer Europeen,Restaurant,49.605235,6.131021
#00027-MERCIER,Coffee Fellows,Café,49.603932,6.131001
#00027-MERCIER,La Fontaine,French Restaurant,49.603821,6.131358
#00027-MERCIER,Golden Bean Gare Sàrl,Coffee Shop,49.600082,6.133054
#00027-MERCIER,Le Postillon,Café,49.599609,6.131783
#00027-MERCIER,HIT CAFE GARCIA Paula,Bar,49.600454,6.132702
#00027-MERCIER,Café All In,Bar,49.598425,6.128992
#00027-MERCIER,Restaurant-Pizzeria Zio Franco,Pizzeria,49.598512,6.128446
#00027-MERCIER,Restaurant Nhân Nhân,Vietnamese Restaurant,49.600384,6.128852
#00027-MERCIER,Restaurant-Brasserie Ekiba,African Restaurant,49.601431,6.131377
#00027-MERCIER,O’Tacos,Taco Restaurant,49.601903,6.132648
#00027-MERCIER,Le Riad,Moroccan Restaurant,49.600052,6.127357
#00027-MERCIER,Au Gourmet Grec,Greek Restaurant,49.599747,6.137406
#00027-MERCIER,Persian Rice,Persian Restaurant,49.602102,6.131746
#00027-MERCIER,Russian Cafe,Bar,49.603229,6.134499
#00027-MERCIER,L'emperateur des pâtes,Brazilian Restaurant,49.602305,6.131711
#00027-MERCIER,Ground,Bar,49.598816,6.12632
#00027-MERCIER,Le Thai,Thai Restaurant,49.601034,6.127825
#00027-MERCIER,Green Olive,Middle Eastern Restaurant,49.600026,6.126018
#00027-MERCIER,Grilled Cheese Truck,Fast Food Restaurant,49.601811,6.126969
#00027-MERCIER,Poz',Sandwich Spot,49.603025,6.130817
#00027-MERCIER,McDonald's,Fast Food Restaurant,49.60317,6.133281
#00027-MERCIER,Brasserie de la Place,Bistro,49.603215,6.13397
#00108-EDELECK,Burger King Leudelange,Fast Food Restaurant,49.567216,6.079689
#00108-EDELECK,Spackelter,Diner,49.562383,6.067011
#00108-EDELECK,Il Punto Delizioso,Pizzeria,49.565284,6.080453
#00108-EDELECK,Les Espaces Réunions,French Restaurant,49.563044,6.072636
#00108-EDELECK,El Gato,Spanish Restaurant,49.567357,6.082029
#00108-EDELECK,Restaurant L' Orange Bleue,French Restaurant,49.565901,6.079576
#00108-EDELECK,Restaurant Pizzeria Am Bann,French Restaurant,49.565964,6.078842
#00108-EDELECK,Sakula,Asian Restaurant,49.565376,6.080774
#00108-EDELECK,Gourmet rapide resto (Gourmet Rapide Resto),Café,49.566641,6.078437
#00108-EDELECK,Panos,Sandwich Spot,49.567036,6.079913
#00108-EDELECK,Am Ban,Italian Restaurant,49.565937,6.079859
#00108-EDELECK,Le Coin de la voglia matta,Diner,49.568284,6.076614
#00108-EDELECK,Il Bocconcino,Pizzeria,49.563134,6.072525
#00108-EDELECK,Restaurant de Spackelter,Restaurant,49.562506,6.066749
#00096-BERTRANGE - GARE,Wang Tong,Sushi Restaurant,49.611964,6.059658
#00096-BERTRANGE - GARE,Am Bureck,Portuguese Restaurant,49.610906,6.050913
#00096-BERTRANGE - GARE,Pizzeria la Raquette,Italian Restaurant,49.609266,6.054377
#00096-BERTRANGE - GARE,Restaurant New World,Buffet,49.6135,6.060699
#00096-BERTRANGE - GARE,La Commedia dell'arte,Pizzeria,49.621147,6.064411
#00096-BERTRANGE - GARE,Seven Cafe,Lounge,49.611211,6.04922
#00096-BERTRANGE - GARE,Restaurant Le Zai,Cantonese Restaurant,49.620851,6.065765
#00096-BERTRANGE - GARE,Brasserie-Bar B13,Restaurant,49.610325,6.050433
#00096-BERTRANGE - GARE,Restaurant New Inn,Restaurant,49.613301,6.048477
#00096-BERTRANGE - GARE,Kava,Restaurant,49.61341,6.06081
#00096-BERTRANGE - GARE,Podenco Bodega,Spanish Restaurant,49.61318,6.060904
#00096-BERTRANGE - GARE,Pizza Hut,Pizzeria,49.621072,6.065051
#00096-BERTRANGE - GARE,La Porte De Bengale,Indian Restaurant,49.621405,6.065622
#00096-BERTRANGE - GARE,Ginko Sushi,Sushi Restaurant,49.620884,6.065614
#00096-BERTRANGE - GARE,Restaurant-Brasserie d'Rackett,Restaurant,49.609259,6.05351
#00096-BERTRANGE - GARE,Anna & Paul,Restaurant,49.610792,6.050835
#00096-BERTRANGE - GARE,Laskut,African Restaurant,49.619315,6.064724
#00096-BERTRANGE - GARE,Les Thermes - Restaurant,French Restaurant,49.613556,6.071115
#00096-BERTRANGE - GARE,Restaurant Les Thermes,French Restaurant,49.60675,6.055631
#00096-BERTRANGE - GARE,Beppe's,Italian Restaurant,49.617754,6.05201
#00096-BERTRANGE - GARE,Seven Lounge Bar,Lounge,49.611178,6.04937
#00096-BERTRANGE - GARE,Chez Fred,Fast Food Restaurant,49.611494,6.071947
#00096-BERTRANGE - GARE,La Zitouna,Deli,49.618303,6.069047
